,Term,P-value,Adjusted P-value,Overlap,Combined Score,Genes,Genes Ratio,Genes Number,CellType
353,PI Metabolism,0.4870749845734201,0.6283953322102153,1/84,1.0907362168957615,TNFAIP8L3,0.006329113924050633,1,H1ESC
354,"Transport of Bile Salts and Organic Acids, Metal Ions and Amine Compounds",0.4870749845734201,0.6283953322102153,1/84,1.0907362168957615,SLC13A3,0.006329113924050633,1,H1ESC
355,Signaling by NOTCH,0.4933080427675461,0.634649111200944,2/209,0.8593157749241034,NOTCH3;TLE2,0.012658227848101266,2,H1ESC
356,Phospholipid Metabolism,0.4983416414541319,0.6393290526218275,2/211,0.8387795319272074,CHKA;TNFAIP8L3,0.012658227848101266,2,H1ESC
357,Pre-NOTCH Expression and Processing,0.5071026376638433,0.6465314269140597,1/89,0.9708883032928222,NOTCH3,0.006329113924050633,1,H1ESC
358,Meiosis,0.5071026376638433,0.6465314269140597,1/89,0.9708883032928222,TERF1,0.006329113924050633,1,H1ESC
359,Transport of Small Molecules,0.5109819117872312,0.6465314269140597,6/724,0.7059223465775794,RYR1;SLC13A3;SLC24A3;MYO5B;APOC1;ATP9A,0.0379746835443038,6,H1ESC
360,Opioid Signalling,0.5110139225827285,0.6465314269140597,1/90,0.9490691571100704,PRKCA,0.006329113924050633,1,H1ESC
361,Collagen Formation,0.5110139225827285,0.6465314269140597,1/90,0.9490691571100704,COL18A1,0.006329113924050633,1,H1ESC
362,Signaling by FGFR,0.5148943652095792,0.6496463340660807,1/91,0.9279015935793928,RBFOX2,0.006329113924050633,1,H1ESC
363,G Alpha (Q) Signalling Events,0.5181560984850038,0.6509173885995666,2/219,0.7623195172345409,PRKCA;NTSR1,0.012658227848101266,2,H1ESC
364,Telomere Maintenance,0.518744207071707,0.6509173885995666,1/92,0.9073603795431062,TERF1,0.006329113924050633,1,H1ESC
365,Activation of NMDA Receptors and Postsynaptic Events,0.5225636880134188,0.6533054065334242,1/93,0.8874214988798649,MAPT,0.006329113924050633,1,H1ESC
366,Biological Oxidations,0.5254525148657069,0.6533054065334242,2/222,0.735819802415756,SULT2B1;CHAC1,0.012658227848101266,2,H1ESC
367,Amplification of Signal From Unattached Kinetochores via a MAD2 Inhibitory Signal,0.5263530458751823,0.6533054065334242,1/94,0.8680620828584756,BUB1B,0.006329113924050633,1,H1ESC
368,Amplification of Signal From the Kinetochores,0.5263530458751823,0.6533054065334242,1/94,0.8680620828584756,BUB1B,0.006329113924050633,1,H1ESC
369,Antigen processing-Cross Presentation,0.5338423349968476,0.6608102416988005,1/96,0.8309955132640383,MRC2,0.006329113924050633,1,H1ESC
370,Cell Surface Interactions at the Vascular Wall,0.551567709299756,0.6792069323440157,2/233,0.6475947454951186,CXADR;SDC4,0.012658227848101266,2,H1ESC
371,COPI-mediated Anterograde Transport,0.5520547064569667,0.6792069323440157,1/101,0.7470625946704157,SPTBN2,0.006329113924050633,1,H1ESC
372,Neddylation,0.5538915337402923,0.6792069323440157,2/234,0.6402144828669704,KLHL25;FBXO27,0.012658227848101266,2,H1ESC
373,Interleukin-1 Signaling,0.5556114260296826,0.6792069323440157,1/102,0.7316334339029893,PELI2,0.006329113924050633,1,H1ESC
374,Metabolism of Lipids,0.5561192131637683,0.6792069323440157,6/758,0.5879840871206651,CERS4;CHKA;TNFAIP8L3;OSBPL1A;FUT2;CERS1,0.0379746835443038,6,H1ESC
375,Toll Like Receptor 3 (TLR3) Cascade,0.5695598620528467,0.6905898134294607,1/106,0.6739331107226537,RPS6KA5,0.006329113924050633,1,H1ESC
376,Transcriptional Regulation by RUNX2,0.5695598620528467,0.6905898134294607,1/106,0.6739331107226537,ZNF521,0.006329113924050633,1,H1ESC
377,Post-translational Protein Phosphorylation,0.57297844782357,0.6905898134294607,1/107,0.6604446594483052,SCG3,0.006329113924050633,1,H1ESC
378,Stimuli-sensing Channels,0.57297844782357,0.6905898134294607,1/107,0.6604446594483052,RYR1,0.006329113924050633,1,H1ESC
379,Transport of Inorganic Cations Anions and Amino Acids Oligopeptides,0.57297844782357,0.6905898134294607,1/107,0.6604446594483052,SLC24A3,0.006329113924050633,1,H1ESC
380,Integration of Energy Metabolism,0.5763700533545467,0.6928542898592714,1/108,0.6473058511426422,PRKCA,0.006329113924050633,1,H1ESC
381,RSV-host Interactions,0.5797348901853696,0.6936298988135832,1/109,0.6345050881801095,SDC4,0.006329113924050633,1,H1ESC
382,MyD88-independent TLR4 Cascade,0.5830731682166583,0.6936298988135832,1/110,0.6220312497919743,RPS6KA5,0.006329113924050633,1,H1ESC
383,PI3K AKT Signaling in Cancer,0.5830731682166583,0.6936298988135832,1/110,0.6220312497919743,NRG3,0.006329113924050633,1,H1ESC
384,TRIF (TICAM1)-mediated TLR4 Signaling,0.5830731682166583,0.6936298988135832,1/110,0.6220312497919743,RPS6KA5,0.006329113924050633,1,H1ESC
385,Mitotic Prophase,0.5863850958696268,0.6937634766785967,1/111,0.609873668268137,PRKCA,0.006329113924050633,1,H1ESC
386,Mitotic Spindle Checkpoint,0.5863850958696268,0.6937634766785967,1/111,0.609873668268137,BUB1B,0.006329113924050633,1,H1ESC
387,SLC-mediated Transmembrane Transport,0.5877297575355798,0.6937634766785967,2/249,0.5405641026624213,SLC13A3;SLC24A3,0.012658227848101266,2,H1ESC
388,Interleukin-4 and Interleukin-13 Signaling,0.5896708797511603,0.694265457393397,1/112,0.5980221074857578,LAMA5,0.006329113924050633,1,H1ESC
389,O-linked Glycosylation,0.5961648349893643,0.7001115241669972,1/114,0.5751981346914715,ADAMTS17,0.006329113924050633,1,H1ESC
390,Signaling by NTRK1 (TRKA),0.5993734116622336,0.7020793415378592,1/115,0.5642072240077844,RPS6KA5,0.006329113924050633,1,H1ESC
391,EML4 and NUDC in Mitotic Spindle Formation,0.6025566552897985,0.7040075207212442,1/116,0.55348530039951,BUB1B,0.006329113924050633,1,H1ESC
392,Chromosome Maintenance,0.6119563678130027,0.7131705253393263,1/119,0.5228513356204041,TERF1,0.006329113924050633,1,H1ESC
393,Regulation of IGF Transport and Uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.6271341433866032,0.7290036489113306,1/124,0.4764529638713491,SCG3,0.006329113924050633,1,H1ESC
394,Resolution of Sister Chromatid Cohesion,0.6330387431482756,0.7340044161061018,1/126,0.4593670709951742,BUB1B,0.006329113924050633,1,H1ESC
395,Immune System,0.6382689064195028,0.7351595301877527,16/2150,0.4198061751584112,LAMA5;CXADR;KLHL25;FBXO27;PELI2;TMC6;PVR;UNC13D;MRC2;RPS6KA5;CDH1;RNF138;TIMP2;MAPT;OSBPL1A;SPTBN2,0.10126582278481013,16,H1ESC
396,Platelet Degranulation,0.6388504214295319,0.7351595301877527,1/128,0.4430510296028915,SCG3,0.006329113924050633,1,H1ESC
397,Glycerophospholipid Biosynthesis,0.6388504214295319,0.7351595301877527,1/128,0.4430510296028915,CHKA,0.006329113924050633,1,H1ESC
398,Cardiac Conduction,0.6445706311926,0.7398830804165685,1/130,0.4274613834161498,RYR1,0.006329113924050633,1,H1ESC
399,C-type Lectin Receptors (CLRs),0.6473968833781079,0.7412694314679336,1/131,0.4199262055249914,RPS6KA5,0.006329113924050633,1,H1ESC
400,Respiratory Syncytial Virus Infection Pathway,0.652982565960109,0.7452357178762284,1/133,0.4053511659296557,SDC4,0.006329113924050633,1,H1ESC
401,Beta-catenin Independent WNT Signaling,0.6557423456421835,0.7452357178762284,1/134,0.3983022051484387,PRKCA,0.006329113924050633,1,H1ESC
402,Signaling by NTRKs,0.6557423456421835,0.7452357178762284,1/134,0.3983022051484387,RPS6KA5,0.006329113924050633,1,H1ESC
403,Signaling by GPCR,0.659688424395123,0.7458819295980117,5/706,0.3711979809927434,PLPPR3;PRKCA;PDE7A;NTSR1;RGS6,0.03164556962025317,5,H1ESC
404,Hemostasis,0.6609126496803094,0.7458819295980117,5/707,0.3689978697210909,CXADR;SDC4;SCG3;PRKCA;BCAR1,0.03164556962025317,5,H1ESC
405,MITF-M-regulated Melanocyte Development,0.6611966450148313,0.7458819295980117,1/136,0.384659800634007,CDH1,0.006329113924050633,1,H1ESC
406,RHO GTPases Activate Formins,0.6692174932367576,0.7530752135194964,1/139,0.3652744451015951,BUB1B,0.006329113924050633,1,H1ESC
407,Interleukin-1 Family Signaling,0.6718489529732262,0.754183383484651,1/140,0.3590849730142361,PELI2,0.006329113924050633,1,H1ESC
408,Bacterial Infection Pathways,0.6796191688178114,0.7610405362311922,1/143,0.341284061450719,CDH1,0.006329113924050633,1,H1ESC
409,Signaling by Interleukins,0.6963772131452077,0.7779043015134273,3/452,0.3025055476240393,LAMA5;RPS6KA5;PELI2,0.0189873417721519,3,H1ESC
410,DNA Double-Strand Break Repair,0.7018497028805358,0.782109887881473,1/152,0.2940617878230091,EYA1,0.006329113924050633,1,H1ESC
411,CDC42 GTPase Cycle,0.7089137681109071,0.7824364622786376,1/155,0.2801345445576442,PREX2,0.006329113924050633,1,H1ESC
412,ER to Golgi Anterograde Transport,0.7089137681109071,0.7824364622786376,1/155,0.2801345445576442,SPTBN2,0.006329113924050633,1,H1ESC
413,Metabolism of Steroids,0.7089137681109071,0.7824364622786376,1/155,0.2801345445576442,OSBPL1A,0.006329113924050633,1,H1ESC
414,DNA Repair,0.7090227381138062,0.7824364622786376,2/312,0.27776772416583,EYA1;TERF1,0.012658227848101266,2,H1ESC
415,SARS-CoV-2 Infection,0.7106846469605093,0.7824364622786376,2/313,0.2749754193079538,SDC4;CRB3,0.012658227848101266,2,H1ESC
416,G Alpha (I) Signalling Events,0.7156231458844735,0.7824383438465952,2/316,0.2667850610684467,PRKCA;RGS6,0.012658227848101266,2,H1ESC
417,Antiviral Mechanism by IFN-stimulated Genes,0.7158114979731951,0.7824383438465952,1/158,0.2670068461943513,MAPT,0.006329113924050633,1,H1ESC
418,G Alpha (S) Signalling Events,0.7158114979731951,0.7824383438465952,1/158,0.2670068461943513,PDE7A,0.006329113924050633,1,H1ESC
419,Post-translational Protein Modification,0.7225164644379155,0.7860485210928998,10/1457,0.279172763452426,RAB20;PHC1;KLHL25;TNKS2;FBXO27;CBX2;ADAMTS17;DNMT3B;SCG3;SPTBN2,0.06329113924050633,10,H1ESC
420,Signaling by TGFB Family Members,0.722546784672731,0.7860485210928998,1/161,0.2546226391838423,TIMP2,0.006329113924050633,1,H1ESC
421,Neutrophil Degranulation,0.7318843068913804,0.7943199349674224,3/478,0.2463189059647433,TIMP2;TMC6;UNC13D,0.0189873417721519,3,H1ESC
422,GPCR Downstream Signalling,0.7406865877348217,0.7999315528608186,4/633,0.2381563885116397,PRKCA;PDE7A;NTSR1;RGS6,0.02531645569620253,4,H1ESC
423,Membrane Trafficking,0.7406865877348217,0.7999315528608186,4/633,0.2381563885116397,GJC1;CLTCL1;STON2;SPTBN2,0.02531645569620253,4,H1ESC
424,Class A 1 (Rhodopsin-like Receptors),0.7422945632442094,0.7999315528608186,2/333,0.2252093933551154,PLPPR3;NTSR1,0.012658227848101266,2,H1ESC
425,Metabolism,0.7525129638016699,0.8090397592046122,15/2181,0.2433964406261536,CERS4;TPH2;CHST6;CHKA;SDC4;GPT2;PRKCA;FUT2;SULT2B1;NAALAD2;TNFAIP8L3;CHAC1;OSBPL1A;RIMKLB;CERS1,0.0949367088607595,15,H1ESC
426,Separation of Sister Chromatids,0.7558778880489927,0.8107542686801843,1/177,0.1991904456807129,BUB1B,0.006329113924050633,1,H1ESC
427,Transport to the Golgi and Subsequent Modification,0.7728451003448069,0.8270164858829943,1/186,0.1743897288919785,SPTBN2,0.006329113924050633,1,H1ESC
428,Ub-specific Processing Proteases,0.7800048600885832,0.8327324613533126,1/190,0.1645566218156326,TNKS2,0.006329113924050633,1,H1ESC
429,Peptide Ligand-Binding Receptors,0.7936584952845764,0.8433772409288538,1/198,0.1467877759714236,NTSR1,0.006329113924050633,1,H1ESC
430,Metabolism of Vitamins and Cofactors,0.7936584952845764,0.8433772409288538,1/198,0.1467877759714236,SDC4,0.006329113924050633,1,H1ESC
431,M Phase,0.7955310372439032,0.8434102200409899,2/372,0.1543357844521485,BUB1B;PRKCA,0.012658227848101266,2,H1ESC
432,Mitotic Prometaphase,0.8017609025883715,0.8480519477724576,1/203,0.1368277952048527,BUB1B,0.006329113924050633,1,H1ESC
433,Signaling by ROBO Receptors,0.8125757778243907,0.8575108438791957,1/210,0.1241810459891238,PRKCA,0.006329113924050633,1,H1ESC
434,SARS-CoV-2-host Interactions,0.8242193642951064,0.8677987789589856,1/218,0.1113586207936996,CRB3,0.006329113924050633,1,H1ESC
435,Mitotic Anaphase,0.8283978941748182,0.8696431526718503,1/221,0.1069505185487094,BUB1B,0.006329113924050633,1,H1ESC
436,Mitotic Metaphase and Anaphase,0.8297686849729228,0.8696431526718503,1/222,0.1055261736552677,BUB1B,0.006329113924050633,1,H1ESC
437,Vesicle-mediated Transport,0.8496317385309673,0.888427708326902,4/752,0.1080425961769595,GJC1;CLTCL1;STON2;SPTBN2,0.02531645569620253,4,H1ESC
438,Cytokine Signaling in Immune System,0.8662063117835236,0.903695878808323,4/776,0.0921561589904334,LAMA5;RPS6KA5;PELI2;MAPT,0.02531645569620253,4,H1ESC
439,Cellular Responses to Stress,0.8732691505023801,0.9072252415721828,4/787,0.0856749106436922,PHC1;CBX2;CHAC1;TERF1,0.02531645569620253,4,H1ESC
440,Diseases of Signal Transduction by Growth Factor Receptors and Second Messengers,0.874557823810297,0.9072252415721828,2/451,0.0742212584838249,NRG3;TNKS2,0.012658227848101266,2,H1ESC
441,Cell Cycle Checkpoints,0.8755317833513204,0.9072252415721828,1/261,0.0637656623668644,BUB1B,0.006329113924050633,1,H1ESC
442,Deubiquitination,0.8823415435207888,0.9120990267695938,1/268,0.0584537174538778,TNKS2,0.006329113924050633,1,H1ESC
443,Signaling by Nuclear Receptors,0.884218270492794,0.9120990267695938,1/270,0.0570284793922196,APOC1,0.006329113924050633,1,H1ESC
444,GPCR Ligand Binding,0.886691444281123,0.9125947898443916,2/467,0.06424713426223,PLPPR3;NTSR1,0.012658227848101266,2,H1ESC
445,Cell Cycle,0.890583504832302,0.9145453928546958,3/649,0.0666454183685783,BUB1B;PRKCA;TERF1,0.0189873417721519,3,H1ESC
446,Interferon Signaling,0.8931649316499327,0.915144381869506,1/280,0.0504601604447038,MAPT,0.006329113924050633,1,H1ESC
447,Metabolism of Proteins,0.9020480179371084,0.9221830183374904,12/2067,0.0733373788144357,RAB20;PHC1;KLHL25;TNKS2;FBXO27;CBX2;ADAMTS17;KIF13A;DNMT3B;SCG3;RGS6;SPTBN2,0.0759493670886076,12,H1ESC
448,SARS-CoV Infections,0.9071788371369665,0.925362822736594,2/498,0.0487128729391116,SDC4;CRB3,0.012658227848101266,2,H1ESC
449,Asparagine N-linked Glycosylation,0.9133391949912252,0.9295763362355134,1/306,0.0369842123266205,SPTBN2,0.006329113924050633,1,H1ESC
450,"Cell Cycle, Mitotic",0.9174387912033666,0.9316784176743724,2/516,0.0415415152937553,BUB1B;PRKCA,0.012658227848101266,2,H1ESC
451,Cellular Responses to Stimuli,0.9240466173163466,0.936312722855944,4/887,0.0440535858990939,PHC1;CBX2;CHAC1;TERF1,0.02531645569620253,4,H1ESC
452,Innate Immune System,0.9529004838237518,0.96341814920812,5/1149,0.0257690411419447,RPS6KA5;PELI2;TIMP2;TMC6;UNC13D,0.03164556962025317,5,H1ESC
453,Sensory Perception,0.9639950533525184,0.9724884018402058,2/640,0.0141506651211689,SDC4;PRKCA,0.012658227848101266,2,H1ESC
454,Metabolism of RNA,0.9844816674798356,0.990972755397285,2/761,0.0050413526983232,IGF2BP1;PRKCA,0.012658227848101266,2,H1ESC
455,Disease,0.9898735865676932,0.9942151373859724,9/2131,0.0051337946248796,NOTCH3;CHST6;NRG3;SDC4;TNKS2;CDH1;ADAMTS17;DNMT3B;CRB3,0.056962025316455694,9,H1ESC
456,Viral Infection Pathways,0.9977840369690576,0.9984145552208704,2/1029,0.0005210547055238863,SDC4;CRB3,0.012658227848101266,2,H1ESC
457,Infectious Disease,0.9984145552208704,0.9984145552208704,3/1311,0.0004351576212395055,SDC4;CDH1;CRB3,0.0189873417721519,3,H1ESC
