##########################################################################################
# with mids (small -> mid/large)
##########################################################################################

==========================================================================================
GM12878 small vs H1ESC mid/large   (242 genes, 602 reactome terms)
==========================================================================================
  TGFBR1 KD Mutants in Cancer	(FDR=0.386)
  Lipid Particle Organization	(FDR=0.386)
  Metabolism of Carbohydrates	(FDR=0.387)
  Glycosaminoglycan Metabolism	(FDR=0.394)
  Signaling by Receptor Tyrosine Kinases	(FDR=0.394)
  Signaling by MET	(FDR=0.394)
  Platelet Degranulation	(FDR=0.394)
  Ca-dependent Events	(FDR=0.394)
  Sphingolipid De Novo Biosynthesis	(FDR=0.394)
  G Alpha (12 13) Signalling Events	(FDR=0.394)
  PP2A-mediated Dephosphorylation of Key Metabolic Factors	(FDR=0.394)
  PTK6 Promotes HIF1A Stabilization	(FDR=0.394)
  Defective Factor VIII Causes Hemophilia A	(FDR=0.394)
  Epithelial-Mesenchymal Transition (EMT) During Gastrulation	(FDR=0.394)
  Loss of Function of SMAD2 3 in Cancer	(FDR=0.394)
  Loss of Function of TGFBR1 in Cancer	(FDR=0.394)
  O-glycosylation of TSR Domain-Containing Proteins	(FDR=0.394)
  DAG and IP3 Signaling	(FDR=0.394)
  RNA Polymerase III Abortive And Retractive Initiation	(FDR=0.394)
  RNA Polymerase III Transcription	(FDR=0.394)
  Diseases Associated With Glycosaminoglycan Metabolism	(FDR=0.394)
  Sensory Perception of Sweet, Bitter, and Umami (Glutamate) Taste	(FDR=0.394)
  Transcriptional Regulation by RUNX3	(FDR=0.394)
  Binding of TCF LEF CTNNB1 to Target Gene Promoters	(FDR=0.394)
  RUNX3 Regulates WNT Signaling	(FDR=0.394)
  Defects in Biotin (Btn) Metabolism	(FDR=0.394)
  Regulation of Cytoskeletal Remodeling and Cell Spreading by IPP Complex Components	(FDR=0.394)
  Release of Hh-Np From the Secreting Cell	(FDR=0.394)
  Role of ABL in ROBO-SLIT Signaling	(FDR=0.394)
  FGFR1b Ligand Binding and Activation	(FDR=0.394)
  Formation of Intermediate Mesoderm	(FDR=0.394)
  Signaling by Overexpressed Wild-Type EGFR in Cancer	(FDR=0.394)
  Signaling by TGF-beta Receptor Complex in Cancer	(FDR=0.394)
  HDL Assembly	(FDR=0.394)
  Synthesis of UDP-N-acetyl-glucosamine	(FDR=0.394)
  Inactivation of CDC42 and RAC1	(FDR=0.394)
  Inhibition of Signaling by Overexpressed EGFR	(FDR=0.394)
  Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs IMPs VICKZs) Bind RNA	(FDR=0.394)
  TGFBR3 Regulates TGF-beta Signaling	(FDR=0.394)
  Transport of Fatty Acids	(FDR=0.394)
  NCAM1 Interactions	(FDR=0.394)
  Deactivation of the Beta-Catenin Transactivating Complex	(FDR=0.394)
  RND1 GTPase Cycle	(FDR=0.394)
  EPHB-mediated Forward Signaling	(FDR=0.394)
  Assembly and Cell Surface Presentation of NMDA Receptors	(FDR=0.399)
  MAPK Family Signaling Cascades	(FDR=0.399)
  Membrane Trafficking	(FDR=0.399)
  Developmental Biology	(FDR=0.399)
  Collagen Formation	(FDR=0.399)
  Netrin-1 Signaling	(FDR=0.399)
  Collagen Chain Trimerization	(FDR=0.399)
  Axonal Growth Inhibition (RHOA Activation)	(FDR=0.399)
  CHL1 Interactions	(FDR=0.399)
  CREB3 Factors Activate Genes	(FDR=0.399)
  Ca2+ Activated K+ Channels	(FDR=0.399)
  Calcineurin Activates NFAT	(FDR=0.399)
  Regulation of PTEN Localization	(FDR=0.399)
  Downregulation of ERBB4 Signaling	(FDR=0.399)
  EGFR Interacts With Phospholipase C-gamma	(FDR=0.399)
  Formyl Peptide Receptors Bind Formyl Peptides and Many Other Ligands	(FDR=0.399)
  Activation of NMDA Receptors and Postsynaptic Events	(FDR=0.407)
  Post-translational Modification Synthesis of GPI-anchored Proteins	(FDR=0.407)
  Early SARS-CoV-2 Infection Events	(FDR=0.407)
  Kidney Development	(FDR=0.407)
  Class B 2 (Secretin Family Receptors)	(FDR=0.407)
  Signaling by TGF-beta Receptor Complex	(FDR=0.407)
  Signaling by Interleukins	(FDR=0.407)
  Sensory Perception of Taste	(FDR=0.407)
  TGF-beta Receptor Signaling Activates SMADs	(FDR=0.407)
  RAF MAP Kinase Cascade	(FDR=0.407)
  Acetylcholine Regulates Insulin Secretion	(FDR=0.407)
  p75NTR Regulates Axonogenesis	(FDR=0.407)
  Regulation of Commissural Axon Pathfinding by SLIT and ROBO	(FDR=0.407)
  Formation of the Posterior Neural Plate	(FDR=0.407)
  HuR (ELAVL1) Binds and Stabilizes mRNA	(FDR=0.407)
  MASTL Facilitates Mitotic Progression	(FDR=0.407)
  NOTCH1 Intracellular Domain Regulates Transcription	(FDR=0.414)
  Gap Junction Trafficking	(FDR=0.414)
  MyD88 Cascade Initiated on Plasma Membrane	(FDR=0.415)
  Toll Like Receptor 10 (TLR10) Cascade	(FDR=0.415)
  Toll Like Receptor 5 (TLR5) Cascade	(FDR=0.415)
  PLC Beta Mediated Events	(FDR=0.415)
  MAPK1 MAPK3 Signaling	(FDR=0.415)
  Biotin Transport and Metabolism	(FDR=0.415)
  CLEC7A (Dectin-1) Induces NFAT Activation	(FDR=0.415)
  Receptor Mediated Mitophagy	(FDR=0.415)
  Regulation of CDH11 Function	(FDR=0.415)
  Formation of Annular Gap Junctions	(FDR=0.415)
  Formation of the Anterior Neural Plate	(FDR=0.415)
  Signaling by Activated Point Mutants of FGFR1	(FDR=0.415)
  Chondroitin Sulfate Dermatan Sulfate Metabolism	(FDR=0.415)
  Signaling by ERBB2	(FDR=0.415)
  EPH-ephrin Mediated Repulsion of Cells	(FDR=0.418)
  Gap Junction Trafficking and Regulation	(FDR=0.418)
  Cell-Cell Communication	(FDR=0.418)
  TRAF6 Mediated Induction of NFkB and MAP Kinases Upon TLR7 8 or 9 Activation	(FDR=0.418)
  G Alpha (S) Signalling Events	(FDR=0.418)
  Signaling by FGFR1	(FDR=0.418)
  MyD88 Dependent Cascade Initiated on Endosome	(FDR=0.418)
  Anti-inflammatory Response Favouring Leishmania Parasite Infection	(FDR=0.418)
  Leishmania Parasite Growth and Survival	(FDR=0.418)
  Butyrophilin (BTN) Family Interactions	(FDR=0.418)
  CREB1 Phosphorylation Through the Activation of Adenylate Cyclase	(FDR=0.418)
  Gap Junction Degradation	(FDR=0.418)
  Specification of Primordial Germ Cells	(FDR=0.418)
  Hyaluronan Uptake and Degradation	(FDR=0.418)
  PIP3 Activates AKT Signaling	(FDR=0.418)
  Signaling by TGFB Family Members	(FDR=0.418)
  G-protein Mediated Events	(FDR=0.418)
  Toll Like Receptor 3 (TLR3) Cascade	(FDR=0.418)
  WNT5A-dependent Internalization of FZD2, FZD5 and ROR2	(FDR=0.418)
  eNOS Activation	(FDR=0.418)
  Activation of RAC1	(FDR=0.418)
  Advanced Glycosylation Endproduct Receptor Signaling	(FDR=0.418)
  Dissolution of Fibrin Clot	(FDR=0.418)
  ERBB2 Activates PTK6 Signaling	(FDR=0.418)
  ERKs Are Inactivated	(FDR=0.418)
  GRB2 Events in EGFR Signaling	(FDR=0.418)
  Synthesis of Bile Acids and Bile Salts via 24-Hydroxycholesterol	(FDR=0.418)
  Inhibition of Replication Initiation of Damaged DNA by RB1 E2F1	(FDR=0.418)
  TFAP2 (AP-2) Family Regulates Transcription of Growth Factors and Their Receptors	(FDR=0.418)
  The Activation of Arylsulfatases	(FDR=0.418)
  Sphingolipid Metabolism	(FDR=0.418)
  Toll Like Receptor 7 8 (TLR7 8) Cascade	(FDR=0.418)
  RHOJ GTPase Cycle	(FDR=0.418)
  Golgi Associated Vesicle Biogenesis	(FDR=0.418)
  Heparan Sulfate Heparin (HS-GAG) Metabolism	(FDR=0.418)
  MyD88-independent TLR4 Cascade	(FDR=0.418)
  TRIF (TICAM1)-mediated TLR4 Signaling	(FDR=0.418)
  Toll Like Receptor 9 (TLR9) Cascade	(FDR=0.418)
  APC Truncation Mutants Have Impaired AXIN Binding	(FDR=0.418)
  AXIN Missense Mutants Destabilize the Destruction Complex	(FDR=0.418)
  Physiological Factors	(FDR=0.418)
  FGFR1c Ligand Binding and Activation	(FDR=0.418)
  SARS-CoV-2 Modulates Autophagy	(FDR=0.418)
  SEMA3A-Plexin Repulsion Signaling by Inhibiting Integrin Adhesion	(FDR=0.418)
  SHC1 Events in EGFR Signaling	(FDR=0.418)
  Formation of Axial Mesoderm	(FDR=0.418)
  Signaling by AMER1 Mutants	(FDR=0.418)
  Signaling by APC Mutants	(FDR=0.418)
  Signaling by AXIN Mutants	(FDR=0.418)
  Glycogen Breakdown (Glycogenolysis)	(FDR=0.418)
  Synthesis of Bile Acids and Bile Salts via 27-Hydroxycholesterol	(FDR=0.418)
  Lysosphingolipid and LPA Receptors	(FDR=0.418)
  Truncations of AMER1 Destabilize the Destruction Complex	(FDR=0.418)
  Uptake and Function of Anthrax Toxins	(FDR=0.418)
  Signaling by ERBB4	(FDR=0.42)
  Signaling by PDGF	(FDR=0.42)
  Formation of Paraxial Mesoderm	(FDR=0.42)
  WNT5A-dependent Internalization of FZD4	(FDR=0.42)
  Phase 2 - Plateau Phase	(FDR=0.42)
  CTNNB1 S33 Mutants Aren'T Phosphorylated	(FDR=0.42)
  CTNNB1 S37 Mutants Aren'T Phosphorylated	(FDR=0.42)
  CTNNB1 S45 Mutants Aren'T Phosphorylated	(FDR=0.42)
  CTNNB1 T41 Mutants Aren'T Phosphorylated	(FDR=0.42)
  Constitutive Signaling by EGFRvIII	(FDR=0.42)
  Depolymerization of the Nuclear Lamina	(FDR=0.42)
  Regulation of Pyruvate Dehydrogenase (PDH) Complex	(FDR=0.42)
  ERBB2 Regulates Cell Motility	(FDR=0.42)
  Signaling by CTNNB1 Phospho-Site Mutants	(FDR=0.42)
  Signaling by EGFRvIII in Cancer	(FDR=0.42)
  Signaling by GSK3beta Mutants	(FDR=0.42)
  O-linked Glycosylation	(FDR=0.42)
  Formation of the Beta-Catenin TCF Transactivating Complex	(FDR=0.421)
  MyD88 MAL(TIRAP) Cascade Initiated on Plasma Membrane	(FDR=0.423)
  Toll Like Receptor TLR6 TLR2 Cascade	(FDR=0.423)
  Gamma Carboxylation, Hypusinylation, Hydroxylation, and Arylsulfatase Activation	(FDR=0.424)
  PI3K Events in ERBB2 Signaling	(FDR=0.424)
  Phospholipase C-mediated Cascade FGFR1	(FDR=0.424)
  Platelet Adhesion to Exposed Collagen	(FDR=0.424)
  Defects of Contact Activation System (CAS) and Kallikrein Kinin System (KKS)	(FDR=0.424)
  Regulation of KIT Signaling	(FDR=0.424)
  Signal Regulatory Protein Family Interactions	(FDR=0.424)
  Signaling by ERBB2 ECD Mutants	(FDR=0.424)
  GRB2 Events in ERBB2 Signaling	(FDR=0.424)
  Spry Regulation of FGF Signaling	(FDR=0.424)
  TGF-beta Receptor Signaling in EMT (Epithelial to Mesenchymal Transition)	(FDR=0.424)
  Toll Like Receptor 2 (TLR2) Cascade	(FDR=0.424)
  Toll Like Receptor TLR1 TLR2 Cascade	(FDR=0.424)
  MAP Kinase Activation	(FDR=0.424)
  Cell Junction Organization	(FDR=0.424)
  Semaphorin Interactions	(FDR=0.424)
  Beta-catenin Phosphorylation Cascade	(FDR=0.424)
  PKA Activation in Glucagon Signalling	(FDR=0.424)
  Platelet Sensitization by LDL	(FDR=0.424)
  Purine Catabolism	(FDR=0.424)
  Regulation of MITF-M-dependent Genes Involved in Cell Cycle and Proliferation	(FDR=0.424)
  Formation of Senescence-Associated Heterochromatin Foci (SAHF)	(FDR=0.424)
  GAB1 Signalosome	(FDR=0.424)
  Germ Layer Formation at Gastrulation	(FDR=0.424)
  Hyaluronan Metabolism	(FDR=0.424)
  The NLRP3 Inflammasome	(FDR=0.424)
  Trafficking of GluR2-containing AMPA Receptors	(FDR=0.424)
  Translation of Replicase and Assembly of the Replication Transcription Complex 9694676	(FDR=0.424)
  Metabolism of Nitric Oxide NOS3 Activation and Regulation	(FDR=0.424)
  Parasitic Infection Pathways	(FDR=0.426)
  Leishmania Infection	(FDR=0.426)
  PKA Activation	(FDR=0.438)
  Crosslinking of Collagen Fibrils	(FDR=0.438)
  FGFR1 Ligand Binding and Activation	(FDR=0.438)
  Translation of Replicase and Assembly of the Replication Transcription Complex 9679504	(FDR=0.438)
  Collagen Biosynthesis and Modifying Enzymes	(FDR=0.441)
  RHO GTPase Cycle	(FDR=0.441)
  Assembly of Active LPL and LIPC Lipase Complexes	(FDR=0.445)
  Plasma Lipoprotein Assembly	(FDR=0.445)
  RHO GTPases Activate ROCKs	(FDR=0.445)
  Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants	(FDR=0.445)
  RHO GTPases Activate CIT	(FDR=0.445)
  Diseases of Hemostasis	(FDR=0.445)
  Ephrin Signaling	(FDR=0.445)
  Signaling by Ligand-Responsive EGFR Variants in Cancer	(FDR=0.445)
  VEGFR2 Mediated Cell Proliferation	(FDR=0.445)
  RHOB GTPase Cycle	(FDR=0.454)
  ESR-mediated Signaling	(FDR=0.454)
  PKA-mediated Phosphorylation of CREB	(FDR=0.454)
  Chondroitin Sulfate Biosynthesis	(FDR=0.454)
  Defective B3GALT6 Causes EDSP2 and SEMDJL1	(FDR=0.454)
  Defective B3GAT3 Causes JDSSDHD	(FDR=0.454)
  Defective B4GALT7 Causes EDS, Progeroid Type	(FDR=0.454)
  Ras Activation Upon Ca2+ Influx Through NMDA Receptor	(FDR=0.454)
  Sema4D Induced Cell Migration and Growth-Cone Collapse	(FDR=0.454)
  Cardiac Conduction	(FDR=0.454)
  Signaling by Rho GTPases	(FDR=0.456)
  Negative Regulation of NMDA Receptor-Mediated Neuronal Transmission	(FDR=0.461)
  PI-3K Cascade FGFR1	(FDR=0.461)
  CD209 (DC-SIGN) Signaling	(FDR=0.461)
  CTLA4 Inhibitory Signaling	(FDR=0.461)
  RHO GTPases Activate PAKs	(FDR=0.461)
  SHC-mediated Cascade FGFR1	(FDR=0.461)
  Synthesis, Secretion, and Inactivation of Glucagon-like Peptide-1 (GLP-1)	(FDR=0.461)
  Unblocking of NMDA Receptors, Glutamate Binding and Activation	(FDR=0.461)
  GPCR Ligand Binding	(FDR=0.461)
  Vesicle-mediated Transport	(FDR=0.461)
  RHOC GTPase Cycle	(FDR=0.461)
  RHOG GTPase Cycle	(FDR=0.461)
  Signaling by NOTCH1	(FDR=0.461)
  Glycolysis	(FDR=0.461)
  Plasma Lipoprotein Assembly, Remodeling, and Clearance	(FDR=0.461)
  NPAS4 Regulates Expression of Target Genes	(FDR=0.461)
  Neurodegenerative Diseases	(FDR=0.461)
  Defects in Vitamin and Cofactor Metabolism	(FDR=0.461)
  Deregulated CDK5 Triggers Multiple Neurodegenerative Pathways in Alzheimer's Disease Models	(FDR=0.461)
  E2F Mediated Regulation of DNA Replication	(FDR=0.461)
  ERK MAPK Targets	(FDR=0.461)
  Signaling by ERBB2 TMD JMD Mutants	(FDR=0.461)
  Insertion of Tail-Anchored Proteins Into the Endoplasmic Reticulum Membrane	(FDR=0.461)
  Signaling by Hedgehog	(FDR=0.462)
  Signaling by Rho GTPases, Miro GTPases and RHOBTB3	(FDR=0.469)
  Activated TAK1 Mediates P38 MAPK Activation	(FDR=0.471)
  Azathioprine ADME	(FDR=0.471)
  FRS-mediated FGFR1 Signaling	(FDR=0.471)
  Synthesis of Bile Acids and Bile Salts via 7Alpha-Hydroxycholesterol	(FDR=0.471)
  Long-term Potentiation	(FDR=0.471)
  Metabolism	(FDR=0.475)
  Other Interleukin Signaling	(FDR=0.475)
  RHO GTPases Activate NADPH Oxidases	(FDR=0.475)
  Cytosolic Sulfonation of Small Molecules	(FDR=0.475)
  RUNX2 Regulates Osteoblast Differentiation	(FDR=0.475)
  Estrogen-dependent Nuclear Events Downstream of ESR-membrane Signaling	(FDR=0.475)
  Sema4D in Semaphorin Signaling	(FDR=0.475)
  Glutamate Neurotransmitter Release Cycle	(FDR=0.475)
  HS-GAG Degradation	(FDR=0.475)
  Incretin Synthesis, Secretion, and Inactivation	(FDR=0.475)
  Triglyceride Catabolism	(FDR=0.475)
  Amyloid Fiber Formation	(FDR=0.477)
  Post NMDA Receptor Activation Events	(FDR=0.477)
  Cytokine Signaling in Immune System	(FDR=0.477)
  NOTCH3 Activation and Transmission of Signal to the Nucleus	(FDR=0.477)
  Basigin Interactions	(FDR=0.477)
  Cyclin A B1 B2 Associated Events During G2 M Transition	(FDR=0.477)
  Defective Intrinsic Pathway for Apoptosis	(FDR=0.477)
  Signaling by EGFR in Cancer	(FDR=0.477)
  Signaling by ERBB2 KD Mutants	(FDR=0.477)
  Glycogen Metabolism	(FDR=0.477)
  Inflammasomes	(FDR=0.477)
  TRAF6 Mediated NF-kB Activation	(FDR=0.477)
  Diseases of Glycosylation	(FDR=0.486)
  Constitutive Signaling by Aberrant PI3K in Cancer	(FDR=0.486)
  A Tetrasaccharide Linker Sequence Is Required for GAG Synthesis	(FDR=0.486)
  Attachment and Entry 9694614	(FDR=0.486)
  Downregulation of TGF-beta Receptor Signaling	(FDR=0.486)
  Signaling by ERBB2 in Cancer	(FDR=0.486)
  Toll Like Receptor 4 (TLR4) Cascade	(FDR=0.493)
  Glucose Metabolism	(FDR=0.497)
  Cell Recruitment (Pro-Inflammatory Response)	(FDR=0.497)
  Purinergic Signaling in Leishmaniasis Infection	(FDR=0.497)
  Notch-HLH Transcription Pathway	(FDR=0.51)
  CREB1 Phosphorylation Through NMDA Receptor-Mediated Activation of RAS Signaling	(FDR=0.51)
  Biological Oxidations	(FDR=0.519)
  Negative Regulation of FGFR3 Signaling	(FDR=0.519)
  Downregulation of ERBB2 Signaling	(FDR=0.519)
  EGR2 and SOX10-mediated Initiation of Schwann Cell Myelination	(FDR=0.519)
  EPHA-mediated Growth Cone Collapse	(FDR=0.519)
  Selective Autophagy	(FDR=0.519)
  Regulation of CDH11 Expression and Function	(FDR=0.529)
  Interconversion of Nucleotide Di- and Triphosphates	(FDR=0.529)
  Signaling by FGFR	(FDR=0.529)
  Factors Involved in Megakaryocyte Development and Platelet Production	(FDR=0.529)
  Negative Regulation of FGFR4 Signaling	(FDR=0.529)
  Disassembly of the Destruction Complex and Recruitment of AXIN to the Membrane	(FDR=0.529)
  Downregulation of SMAD2 3 SMAD4 Transcriptional Activity	(FDR=0.529)
  Downstream Signaling of Activated FGFR1	(FDR=0.529)
  EGFR Downregulation	(FDR=0.529)
  FGFR1 Mutant Receptor Activation	(FDR=0.529)
  Glutamate Binding, Activation of AMPA Receptors and Synaptic Plasticity	(FDR=0.529)
  Interaction Between L1 and Ankyrins	(FDR=0.529)
  Trafficking of AMPA Receptors	(FDR=0.529)
  MAPK Targets Nuclear Events Mediated by MAP Kinases	(FDR=0.529)
  Turbulent Flow Shear Stress Activates Signaling by PIEZO1 and Integrins in Endothelial Cells	(FDR=0.529)
  RAC3 GTPase Cycle	(FDR=0.538)
  PINK1-PRKN Mediated Mitophagy	(FDR=0.54)
  Unfolded Protein Response (UPR)	(FDR=0.543)
  Cargo Concentration in the ER	(FDR=0.545)
  Regulation of Expression and Function of Type II Classical Cadherins	(FDR=0.545)
  Regulation of Homotypic Cell-Cell Adhesion	(FDR=0.545)
  Regulation of Pyruvate Metabolism	(FDR=0.545)
  Synthesis of Bile Acids and Bile Salts	(FDR=0.545)
  Inactivation, Recovery and Regulation of the Phototransduction Cascade	(FDR=0.545)
  Metabolism of Nucleotides	(FDR=0.55)
  Negative Regulation of FGFR2 Signaling	(FDR=0.55)
  Plasma Lipoprotein Remodeling	(FDR=0.55)
  RAF Activation	(FDR=0.55)
  Signaling by WNT in Cancer	(FDR=0.55)
  The Phototransduction Cascade	(FDR=0.55)
  Cellular Senescence	(FDR=0.55)
  Hedgehog 'Off' State	(FDR=0.553)
  VEGFA-VEGFR2 Pathway	(FDR=0.553)
  Visual Phototransduction	(FDR=0.553)
  Metabolism of Lipids	(FDR=0.553)
  Nucleotide Catabolism	(FDR=0.555)
  Transcriptional Regulation by NPAS4	(FDR=0.555)
  Regulation of TP53 Degradation	(FDR=0.563)
  Signaling by High-Kinase Activity BRAF Mutants	(FDR=0.563)
  Transcriptional Regulation by the AP-2 (TFAP2) Family of Transcription Factors	(FDR=0.563)
  Interleukin-1 Signaling	(FDR=0.563)
  Epigenetic Regulation of Adipogenesis Genes by MLL3 and MLL4 Complexes	(FDR=0.563)
  Epigenetic Regulation of Gene Expression by MLL3 and MLL4 Complexes	(FDR=0.563)
  MLL4 and MLL3 Complexes Regulate Expression of PPARG Targets in Adipogenesis and Hepatic Steatosis	(FDR=0.563)
  Toll-like Receptor Cascades	(FDR=0.563)
  Cross-presentation of Soluble Exogenous Antigens (Endosomes)	(FDR=0.563)
  RHOV GTPase Cycle	(FDR=0.563)
  Regulation of TP53 Expression and Degradation	(FDR=0.563)
  Fatty acyl-CoA Biosynthesis	(FDR=0.563)
  Gap Junction Assembly	(FDR=0.563)
  Glutathione Conjugation	(FDR=0.563)
  Fatty Acid Metabolism	(FDR=0.567)
  Phase I - Functionalization of Compounds	(FDR=0.567)
  Defective B3GALTL Causes PpS	(FDR=0.567)
  Signaling by FGFR1 in Disease	(FDR=0.567)
  Maturation of Spike Protein 9694548	(FDR=0.567)
  Triglyceride Metabolism	(FDR=0.567)
  Mitochondrial Fatty Acid Beta-Oxidation	(FDR=0.567)
  Transcriptional Regulation by RUNX2	(FDR=0.571)
  Mitophagy	(FDR=0.573)
  Association of TriC CCT With Target Proteins During Biosynthesis	(FDR=0.573)
  Glycosphingolipid Catabolism	(FDR=0.573)
  Transport of Inorganic Cations Anions and Amino Acids Oligopeptides	(FDR=0.573)
  Neutrophil Degranulation	(FDR=0.577)
  Signaling by VEGF	(FDR=0.577)
  Class C 3 (Metabotropic Glutamate Pheromone Receptors)	(FDR=0.577)
  RHOU GTPase Cycle	(FDR=0.577)
  Signaling by FGFR3	(FDR=0.577)
  MAP2K and MAPK Activation	(FDR=0.577)
  PI3K AKT Signaling in Cancer	(FDR=0.584)
  Signaling by FGFR4	(FDR=0.585)
  Signaling by RAF1 Mutants	(FDR=0.585)
  Mitotic Prophase	(FDR=0.585)
  Phase II - Conjugation of Compounds	(FDR=0.585)
  RAC1 GTPase Cycle	(FDR=0.585)
  RHOF GTPase Cycle	(FDR=0.591)
  Negative Regulation of MAPK Pathway	(FDR=0.597)
  Amine Ligand-Binding Receptors	(FDR=0.597)
  Signaling by SCF-KIT	(FDR=0.597)
  Transport of Vitamins, Nucleosides, and Related Molecules	(FDR=0.597)
  Diseases of Metabolism	(FDR=0.6)
  TCF Dependent Signaling in Response to WNT	(FDR=0.6)
  PI3K Cascade	(FDR=0.6)
  Bile Acid and Bile Salt Metabolism	(FDR=0.6)
  Retinoid Metabolism and Transport	(FDR=0.6)
  Uptake and Actions of Bacterial Toxins	(FDR=0.6)
  PPARA Activates Gene Expression	(FDR=0.601)
  Paradoxical Activation of RAF Signaling by Kinase Inactive BRAF	(FDR=0.601)
  DAP12 Interactions	(FDR=0.601)
  Signaling by RAS Mutants	(FDR=0.601)
  Signaling by Moderate Kinase Activity BRAF Mutants	(FDR=0.601)
  Signaling Downstream of RAS Mutants	(FDR=0.601)
  TAK1-dependent IKK and NF-kappa-B Activation	(FDR=0.601)
  TBC RABGAPs	(FDR=0.601)
  Signaling by Nuclear Receptors	(FDR=0.608)
  Interleukin-10 Signaling	(FDR=0.608)
  Regulation of Lipid Metabolism by PPARalpha	(FDR=0.608)
  Metabolism of Proteins	(FDR=0.609)
  Cyclin D Associated Events in G1	(FDR=0.61)
  Degradation of GLI1 by the Proteasome	(FDR=0.61)
  Degradation of GLI2 by the Proteasome	(FDR=0.61)
  G1 Phase	(FDR=0.61)
  GLI3 Is Processed to GLI3R by the Proteasome	(FDR=0.61)
  IRS-mediated Signalling	(FDR=0.617)
  Metabolism of Fat-Soluble Vitamins	(FDR=0.617)
  XBP1(S) Activates Chaperone Genes	(FDR=0.622)
  Pyruvate Metabolism	(FDR=0.622)
  Signaling by NOTCH3	(FDR=0.622)
  Signaling by TGFBR3	(FDR=0.622)
  Interferon Signaling	(FDR=0.628)
  Neurotransmitter Release Cycle	(FDR=0.634)
  Asymmetric Localization of PCP Proteins	(FDR=0.634)
  IRE1alpha Activates Chaperones	(FDR=0.634)
  Transcriptional Activity of SMAD2 SMAD3 SMAD4 Heterotrimer	(FDR=0.634)
  Hedgehog Ligand Biogenesis	(FDR=0.64)
  IRS-related Events Triggered by IGF1R	(FDR=0.64)
  Nuclear Envelope Breakdown	(FDR=0.642)
  RHOD GTPase Cycle	(FDR=0.642)
  Signaling by EGFR	(FDR=0.642)
  IGF1R Signaling Cascade	(FDR=0.642)
  Synthesis of PIPs at the Plasma Membrane	(FDR=0.642)
  Intraflagellar Transport	(FDR=0.642)
  Signaling by NOTCH	(FDR=0.642)
  C-type Lectin Receptors (CLRs)	(FDR=0.643)
  Signaling by ROBO Receptors	(FDR=0.643)
  Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	(FDR=0.644)
  Insulin Receptor Signalling Cascade	(FDR=0.644)
  Respiratory Syncytial Virus Infection Pathway	(FDR=0.647)
  Diseases of Signal Transduction by Growth Factor Receptors and Second Messengers	(FDR=0.647)
  Sensory Processing of Sound by Outer Hair Cells of the Cochlea	(FDR=0.647)
  Signaling by Non-Receptor Tyrosine Kinases	(FDR=0.647)
  Signaling by PTK6	(FDR=0.647)
  Epigenetic Regulation by WDR5-containing Histone Modifying Complexes	(FDR=0.653)
  Regulation of PTEN Stability and Activity	(FDR=0.653)
  Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants	(FDR=0.661)
  Constitutive Signaling by NOTCH1 PEST Domain Mutants	(FDR=0.661)
  Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer	(FDR=0.661)
  Signaling by NOTCH1 PEST Domain Mutants in Cancer	(FDR=0.661)
  Signaling by NOTCH1 in Cancer	(FDR=0.661)
  Glycosphingolipid Metabolism	(FDR=0.661)
  Adherens Junctions Interactions	(FDR=0.665)
  Arachidonate Metabolism	(FDR=0.665)
  RHOQ GTPase Cycle	(FDR=0.665)
  Interleukin-1 Family Signaling	(FDR=0.665)
  Immune System	(FDR=0.667)
  DNA Damage Telomere Stress Induced Senescence	(FDR=0.668)
  Recruitment and ATM-med Phosphorylation of Repair and Signaling Proteins at DNA Double Strand Breaks	(FDR=0.668)
  Nuclear Events (Kinase and Transcription Factor Activation)	(FDR=0.67)
  Nucleotide-binding Domain, Leucine Rich Repeat Containing Receptor (NLR) Signaling Pathways	(FDR=0.67)
  DNA Double Strand Break Response	(FDR=0.67)
  Regulation of PTEN Gene Transcription	(FDR=0.67)
  Macroautophagy	(FDR=0.67)
  RHO GTPases Activate PKNs	(FDR=0.676)
  PTEN Regulation	(FDR=0.677)
  Signaling by FGFR in Disease	(FDR=0.68)
  Translation of Structural Proteins 9694635	(FDR=0.68)
  Synthesis of Substrates in N-glycan Biosythesis	(FDR=0.684)
  SARS-CoV-2 Infection	(FDR=0.684)
  Transport of Small Molecules	(FDR=0.684)
  Cellular Responses to Stimuli	(FDR=0.684)
  RHOA GTPase Cycle	(FDR=0.684)
  O-linked Glycosylation of Mucins	(FDR=0.684)
  RUNX1 Regulates Genes Involved in Megakaryocyte Differentiation and Platelet Function	(FDR=0.684)
  Signaling by BRAF and RAF1 Fusions	(FDR=0.684)
  Cell Surface Interactions at the Vascular Wall	(FDR=0.685)
  Post-translational Protein Modification	(FDR=0.685)
  Downstream Signaling Events of B Cell Receptor (BCR)	(FDR=0.701)
  COPII-mediated Vesicle Transport	(FDR=0.705)
  Sensory Processing of Sound by Inner Hair Cells of the Cochlea	(FDR=0.705)
  Antiviral Mechanism by IFN-stimulated Genes	(FDR=0.714)
  Autophagy	(FDR=0.714)
